product_url,product_name,product_category_tree,pid,retail_price,discounted_price,Date
http://www.flipkart.com/swag-670014-analog-watch-boys/p/itmebszugpyn8y3h?pid=WATEBSZUTGAQBCFN,Swag 670014 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Swag Wrist Watches""]",WATEBSZUTGAQBCFN,1499,629,10-01-2022
http://www.flipkart.com/zoop-c3030pp05-analog-watch-boys-girls/p/itmdzmr4wekyyx2g?pid=WATDZDSVWQRRGERC,"Zoop C3030PP05 Analog Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Zoop Wrist Watches""]",WATDZDSVWQRRGERC,650,680,10-01-2022
http://www.flipkart.com/20dresses-brown-shiver-me-timbers-boots/p/itme3uqg7dxrv6pu?pid=SHOEFHKHHVGZQ9FY,20Dresses Brown Shiver Me Timbers Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEFHKHHVGZQ9FY,2795,2825,10-01-2022
http://www.flipkart.com/ezyprnt-rh-golf-ball-size-4-26-cm-diameter-cm/p/itmegfwggyp2ychh?pid=BALEGFWGYHBSY4UE,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm","[""Sports & Fitness >> Other Sports >> Golf >> Golf Balls >> ezyPRNT Golf Balls >> ezyPRNT \""RH\"" Golf Ball -   Size: 4.26 cm,  Diame...""]",BALEGFWGYHBSY4UE,1195,625,10-01-2022
http://www.flipkart.com/ezyprnt-bc-golf-ball-size-4-diameter-4-26-cm/p/itmegfxztzzzf335?pid=BALEGFXZGSRGJKJY,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm","[""Sports & Fitness >> Other Sports >> Golf >> Golf Balls >> ezyPRNT Golf Balls >> ezyPRNT \""BC\"" Golf Ball -   Size: 4,  Diameter: 4...""]",BALEGFXZGSRGJKJY,1195,625,10-01-2022
http://www.flipkart.com/ezyprnt-ol-golf-ball-size-4-26-cm-diameter-cm/p/itmegfweqzjqbtgd?pid=BALEGFWE2Z7GTDMS,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm","[""Sports & Fitness >> Other Sports >> Golf >> Golf Balls >> ezyPRNT Golf Balls >> ezyPRNT \""OL\"" Golf Ball -   Size: 4.26 cm,  Diame...""]",BALEGFWE2Z7GTDMS,1195,625,10-01-2022
http://www.flipkart.com/tapyti-party-sleeveless-solid-women-s-top/p/itmefgg83bzxcesh?pid=TOPEFGG8TJGJ7QDT,Tapyti Party Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",TOPEFGG8TJGJ7QDT,1275,940,20-01-2022
http://www.flipkart.com/nishtaa-yellow-gold-22-k-ring/p/itmdwkznspp5hs3p?pid=RNGDWKZN9DSHFHYY,Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",RNGDWKZN9DSHFHYY,9300,8885,20-01-2022
http://www.flipkart.com/jdx-plain-bed-sleeping-pillow/p/itme6s4bavhc9zju?pid=PLWE6S4BAQKZPXMU,JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",PLWE6S4BAQKZPXMU,7999,3420,20-01-2022
http://www.flipkart.com/cation-casual-3-4-sleeve-solid-women-s-top/p/itme4zprquhctjmx?pid=TOPE4ZPRJGTZ32AU,Cation Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",TOPE4ZPRJGTZ32AU,999,549,20-01-2022
http://www.flipkart.com/jdx-plain-bed-sleeping-pillow/p/itme6s4ahpgw8gdr?pid=PLWE6S4A2TV5KK22,JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",PLWE6S4A2TV5KK22,5299,2450,20-01-2022
http://www.flipkart.com/cation-casual-3-4-sleeve-solid-women-s-top/p/itme6y8jam9g7a9b?pid=TOPE6Y8JARJNXYBX,Cation Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",TOPE6Y8JARJNXYBX,1998,980,20-01-2022
http://www.flipkart.com/jdx-plain-bed-sleeping-pillow/p/itme6s4apba92nfa?pid=PLWE6S4AVYSK8KHT,JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",PLWE6S4AVYSK8KHT,5899,2930,20-01-2022
http://www.flipkart.com/cation-casual-short-sleeve-solid-women-s-top/p/itme4zktzxuw52qv?pid=TOPE4ZKT3RAVDBZD,Cation Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",TOPE4ZKT3RAVDBZD,899,549,20-01-2022
http://www.flipkart.com/dailyobjects-back-cover-ipad-mini-retina-display/p/itmdwymtvzxjs6hd?pid=ACCDWYMTHZYE2JPA,DailyObjects Back Cover for iPad Mini/Retina Display,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",ACCDWYMTHZYE2JPA,1999,1735,20-01-2022
http://www.flipkart.com/life-shoppers-stop-women-s-gathered-dress/p/itmec88ywhncbzmu?pid=DREEC88Y2VMRM5CG,Life by Shoppers Stop Women's Gathered Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Life by Shoppers Stop Dresses""]",DREEC88Y2VMRM5CG,1399,889,20-01-2022
http://www.flipkart.com/kiara-jewellery-sterling-silver-cubic-zirconia-rhodium-ring/p/itmdtbrfzjhvkwba?pid=RNGDTBQUCHJXGHJ8,Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",RNGDTBQUCHJXGHJ8,2975,1525,20-01-2022
http://www.flipkart.com/kiara-jewellery-sterling-silver-cubic-zirconia-rhodium-ring/p/itmdtbrd9sghhxhh?pid=RNGDTBQU2UT5H5MG,Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",RNGDTBQU2UT5H5MG,3675,2225,20-01-2022
http://www.flipkart.com/calgari-women-s-gathered-dress/p/itmecj64y4zcf4jc?pid=DREECJ646MJSPRKN,Calgari Women's Gathered Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Calgari Dresses""]",DREECJ646MJSPRKN,1799,1849,20-01-2022
http://www.flipkart.com/dumdaar-com-women-s-gathered-dress/p/itmed6fkft9wubwe?pid=DREED6FKBQXMDWGM,Dumdaar.com Women's Gathered Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Dumdaar.com Dresses""]",DREED6FKBQXMDWGM,1699,949,20-01-2022
http://www.flipkart.com/kiara-jewellery-sterling-silver-cubic-zirconia-rhodium-ring/p/itmdtbrfyj9b52xx?pid=RNGDTBQUHTUE3HSK,Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",RNGDTBQUHTUE3HSK,4525,3075,20-01-2022
http://www.flipkart.com/kiara-jewellery-silver-cubic-zirconia-rhodium-ring/p/itmdvjynxzbu7y5r?pid=RNGDVJYNGRUMZJFT,Kiara Jewellery Silver Cubic Zirconia Rhodium Ring,"[""Jewellery >> Rings""]",RNGDVJYNGRUMZJFT,3911,2005,20-01-2022
http://www.flipkart.com/krasns-couture-formal-sleeveless-solid-women-s-top/p/itmece5dbuvkh4ga?pid=TOPECE5DGBQNGHJ9,Krasns Couture Formal Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Krasns Couture Tops""]",TOPECE5DGBQNGHJ9,2900,2550,20-01-2022
http://www.flipkart.com/forever-fashion-casual-sleeveless-solid-women-s-top/p/itmebw2yjagsrpqe?pid=TOPEBW2YNZX56YAK,Forever Fashion Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Forever Fashion Tops""]",TOPEBW2YNZX56YAK,1599,1349,20-01-2022
http://www.flipkart.com/jdx-plain-bed-sleeping-pillow/p/itme6s4ajmba9knv?pid=PLWE6S4AWUC7YVED,JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",PLWE6S4AWUC7YVED,5899,2930,20-01-2022
http://www.flipkart.com/jdx-plain-bed-sleeping-pillow/p/itme6s4anghztqbk?pid=PLWE6S4AHUZS2Z7A,JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",PLWE6S4AHUZS2Z7A,7999,3420,20-01-2022
http://www.flipkart.com/jdx-plain-bed-sleeping-pillow/p/itme6s4bxktkvjkp?pid=PLWE6S4BKHB5HZD2,JDX Plain Bed/Sleeping Pillow,"[""Home Furnishing >> Cushions, Pillows & Covers >> Pillows""]",PLWE6S4BKHB5HZD2,10999,4749,20-01-2022
http://www.flipkart.com/ishtaa-gold-cubic-zirconia-18-k-ring/p/itmdv4f6stgqvtq3?pid=RNGDUZU5VCYXAAEM,Ishtaa Gold Cubic Zirconia 18 K Ring,"[""Jewellery >> Rings""]",RNGDUZU5VCYXAAEM,8690,8305,20-01-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-top-pyjama-set/p/itmecxeqrar94g9w?pid=TMLECXEQZXPGWW7T,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLECXEQZXPGWW7T,749,419,20-01-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-top/p/itmed7gygbx7wyyf?pid=TMLED7GYWDRPJEHQ,Selfcare Soft & Comfortable Newly Launched Girl's Top,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLED7GYWDRPJEHQ,720,410,20-01-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-pyjama/p/itmed6g5mhj7yjap?pid=TMLED6G6FKYSUVAC,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLED6G6FKYSUVAC,740,420,20-01-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-pyjama/p/itmed6g5fz2bye6g?pid=TMLED6G5PYQYTUTV,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLED6G5PYQYTUTV,740,420,20-01-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-pyjama/p/itmed6g5v3mdggmf?pid=TMLED6G5MJQGNZHS,Selfcare Soft & Comfortable Newly Launched Girl's Pyjama,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLED6G5MJQGNZHS,740,420,20-01-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-top/p/itmed7gyg36uc69e?pid=TMLED7GYYPZ3ZXGW,Selfcare Soft & Comfortable Newly Launched Girl's Top,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLED7GYYPZ3ZXGW,720,410,20-01-2022
