product_url,product_name,product_category_tree,pid,retail_price,discounted_price,Date
http://www.flipkart.com/rockstar-r-056-chrono-analog-watch-men-boys/p/itme68h56btg6jtg?pid=WATE68H5CT3JRKEZ,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Rockstar Wrist Watches""]",WATE68H5CT3JRKEZ,1299,299,01-11-2022
http://www.flipkart.com/disney-dw100405-digital-watch-boys/p/itmebyjafvbzhzzm?pid=WATEBYJABFE8WYTN,Disney DW100405 Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Disney Wrist Watches""]",WATEBYJABFE8WYTN,1495,1345,01-11-2022
http://www.flipkart.com/selfie-boots/p/itmecswqruu8uuzh?pid=SHOECSWQHDGU3DUC,Selfie Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOECSWQHDGU3DUC,1200,599,01-11-2022
http://www.flipkart.com/vizion-8502-7purple-sports-series-digital-watch-boys-girls/p/itmecsw5ykywn7ug?pid=WATECSW5DJ3UBZYT,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Vizion Wrist Watches""]",WATECSW5DJ3UBZYT,1095,595,01-11-2022
http://www.flipkart.com/belle-gambe-boots/p/itmec9fzjrfkfynk?pid=SHOEC9FZ7W9HTAQG,Belle Gambe Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEC9FZ7W9HTAQG,3499,1795,01-11-2022
http://www.flipkart.com/disney-lp-1008-yellow-analog-watch-boys-girls/p/itmdxn6y2mhguw9r?pid=WATDXN6HPRHJ5H3A,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Disney Wrist Watches""]",WATDXN6HPRHJ5H3A,795,795,01-11-2022
http://www.flipkart.com/elantra-s-10-analog-watch-boys-men/p/itmec87guzuc8vzt?pid=WATEC87GMAMZAMWA,"Elantra S 10 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Elantra Wrist Watches""]",WATEC87GMAMZAMWA,2150,950,01-11-2022
http://www.flipkart.com/willy-winkies-black-boots/p/itme4jces9nbqqgp?pid=SHOE4JCEZDRSHC4S,Willy Winkies Black Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE4JCEZDRSHC4S,1499,999,01-11-2022
http://www.flipkart.com/marvel-dw100243-digital-watch-boys-girls/p/itme3gezjyzdheff?pid=WATE3GEYE8JQT7WM,"Marvel DW100243 Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Marvel Wrist Watches""]",WATE3GEYE8JQT7WM,299,299,01-11-2022
http://www.flipkart.com/djh-boots/p/itmebn3fewjvq5ue?pid=SHOEBN3FFYG75P3D,DJH Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEBN3FFYG75P3D,999,499,01-11-2022
http://www.flipkart.com/franck-bella-fb123d-analog-watch-men-boys/p/itmeatzuxe49328q?pid=WATEATZUJHKHH59V,"Franck Bella FB123D Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Franck Bella Wrist Watches""]",WATEATZUJHKHH59V,1645,1316,01-11-2022
http://www.flipkart.com/get-glamr-stylish-boots/p/itme3urgcjtwjfy6?pid=SHOE3URGKNFYXDGP,Get Glamr Stylish Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE3URGKNFYXDGP,1999,499,01-11-2022
http://www.flipkart.com/skmei-dg1010-black-gold-sports-digital-watch-men-boys-women-girls/p/itme9mvxh3fwrqdf?pid=WATE9MVXJXHZHEJU,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls","[""Watches >> Wrist Watches >> Skmei Wrist Watches""]",WATE9MVXJXHZHEJU,1299,899,01-11-2022
http://www.flipkart.com/magnum-footwear-lifestyle-boots/p/itmebywtygxvcugx?pid=SHOEBYWT3QBBAVXJ,Magnum Footwear Lifestyle Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEBYWT3QBBAVXJ,5999,3599,01-11-2022
http://www.flipkart.com/pinza-blue-cowboy-boots/p/itme2hysy5hpabxh?pid=SHOE2HYSVYWTPJYF,Pinza Blue Cowboy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE2HYSVYWTPJYF,3250,1800,01-11-2022
http://www.flipkart.com/magnum-footwear-lifestyle-boots/p/itmebyy446thypuv?pid=SHOEBYY4ZDWGQGEW,Magnum Footwear Lifestyle Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEBYY4ZDWGQGEW,3599,2399,01-11-2022
http://www.flipkart.com/steppings-trendy-boots/p/itme96vfhfykfqun?pid=SHOE3S9BYE5XWSKS,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE3S9BYE5XWSKS,2199,1099,01-11-2022
http://www.flipkart.com/eleganzza-denim-analog-watch-men-women-boys-girls-couple/p/itmebgpfqhnyekgr?pid=WATEBGPF2YN8ZRHN,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple","[""Watches >> Wrist Watches >> Eleganzza Wrist Watches""]",WATEBGPF2YN8ZRHN,1299,499,01-11-2022
http://www.flipkart.com/catbird-boots/p/itmecd7yjv37ftka?pid=SHOECD7Y2Q4ZZRDF,CatBird Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOECD7Y2Q4ZZRDF,1399,999,01-11-2022
http://www.flipkart.com/bruno-manetti-664-boots/p/itmec8ayfpyns4s8?pid=SHOEC8AYVM7NFH6U,Bruno Manetti 664 Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEC8AYVM7NFH6U,2999,1199,01-11-2022
http://www.flipkart.com/lenco-bdblue-tango-analog-watch-men-boys/p/itmeb2fzbk8sfuzg?pid=WATEB2FZUMQU4W7R,"Lenco Bdblue Tango Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Lenco Wrist Watches""]",WATEB2FZUMQU4W7R,1499,599,01-11-2022
http://www.flipkart.com/get-glamr-designer-kuyal-boots/p/itmec8qgsnhn97gr?pid=SHOEC8QGS3H5XRKD,Get Glamr Designer Kuyal Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEC8QGS3H5XRKD,2799,2239,01-11-2022
http://www.flipkart.com/zoop-c4040pp03-digital-watch-boys-girls/p/itmdg4882bjeetnx?pid=WATDG487YZTHEJZZ,"Zoop C4040PP03 Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Zoop Wrist Watches""]",WATDG487YZTHEJZZ,750,750,01-11-2022
http://www.flipkart.com/shoppingekart-ds0222-rewin-pack-3-digital-watch-boys-girls-couple-men/p/itmebs5ydbq8c3zd?pid=WATEBS5YABDG6ART,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men","[""Watches >> Wrist Watches >> Shoppingekart Wrist Watches""]",WATEBS5YABDG6ART,2399,479,01-11-2022
http://www.flipkart.com/stylistry-maxis-sa3228-25relong1712-boots/p/itme8kpz98sgtsgc?pid=SHOE2NKQ4NXGAMYX,Stylistry Maxis Sa3228-25relong1712 Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE2NKQ4NXGAMYX,2299,1599,01-11-2022
http://www.flipkart.com/steppings-trendy-boots/p/itme96vegryd4gdn?pid=SHOE2FQCEAQCPYTS,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE2FQCEAQCPYTS,1799,719,01-11-2022
http://www.flipkart.com/salt-n-pepper-14-475-dorthea-almond-boots/p/itme6zqdwtgzbjrh?pid=SHOE6ZQDA5GGTYHS,Salt N Pepper 14-475 Dorthea Almond Boots Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE6ZQDA5GGTYHS,4695,3521,01-11-2022
http://www.flipkart.com/d-signer-681gm-wht-analog-watch-men-boys/p/itmeckycadzqydqw?pid=WATECKYCCMXUQQMS,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> D'Signer Wrist Watches""]",WATECKYCCMXUQQMS,6995,6645,01-11-2022
http://www.flipkart.com/rialto-boots/p/itmed6k6vfuznrxu?pid=SHOED6K6Z3G5DCGB,Rialto Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOED6K6Z3G5DCGB,2495,1799,01-11-2022
http://www.flipkart.com/swissfire-205sm005-analog-watch-boys-men/p/itmeaypyymeczsay?pid=WATEAYPYDEVBVHJ6,"SwissFire 205SM005 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> SwissFire Wrist Watches""]",WATEAYPYDEVBVHJ6,2195,1207,01-11-2022
http://www.flipkart.com/get-glamr-designer-uggy-boots/p/itmec8qg57swhzu5?pid=SHOEC8QG3CV6YYDJ,Get Glamr Designer Uggy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEC8QG3CV6YYDJ,3499,2799,01-11-2022
http://www.flipkart.com/avon-pk-741-analog-watch-men-boys/p/itmecymjvaachcjf?pid=WATECYMJPRYH8D3E,"A Avon PK_741 Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> A Avon Wrist Watches""]",WATECYMJPRYH8D3E,1299,639,01-11-2022
http://www.flipkart.com/carl-3346-1-cheetablue-boots/p/itme32ftfjq5z84a?pid=SHOE32FUXGXGBB5Z,Carl 3346-1-Cheetablue Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOE32FUXGXGBB5Z,2299,1149,01-11-2022
http://www.flipkart.com/logues-lgswatch61003pp-digi-yellow-sports-analog-digital-watch-boys/p/itme7yw5ayark9gp?pid=WATE7YW5EWWECCEM,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Logues Wrist Watches""]",WATE7YW5EWWECCEM,1235,1235,01-11-2022
http://www.flipkart.com/kielz-ladies-boots/p/itmef9g7qztvgstb?pid=SHOEF9G7ZES6C5HU,Kielz Ladies Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEF9G7ZES6C5HU,2799,1299,01-11-2022
http://www.flipkart.com/swag-670014-analog-watch-boys/p/itmebszugpyn8y3h?pid=WATEBSZUTGAQBCFN,Swag 670014 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Swag Wrist Watches""]",WATEBSZUTGAQBCFN,1499,599,01-11-2022
http://www.flipkart.com/zoop-c3030pp05-analog-watch-boys-girls/p/itmdzmr4wekyyx2g?pid=WATDZDSVWQRRGERC,"Zoop C3030PP05 Analog Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Zoop Wrist Watches""]",WATDZDSVWQRRGERC,650,650,01-11-2022
http://www.flipkart.com/20dresses-brown-shiver-me-timbers-boots/p/itme3uqg7dxrv6pu?pid=SHOEFHKHHVGZQ9FY,20Dresses Brown Shiver Me Timbers Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",SHOEFHKHHVGZQ9FY,2795,2795,01-11-2022
http://www.flipkart.com/ezyprnt-rh-golf-ball-size-4-26-cm-diameter-cm/p/itmegfwggyp2ychh?pid=BALEGFWGYHBSY4UE,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm","[""Sports & Fitness >> Other Sports >> Golf >> Golf Balls >> ezyPRNT Golf Balls >> ezyPRNT \""RH\"" Golf Ball -   Size: 4.26 cm,  Diame...""]",BALEGFWGYHBSY4UE,1195,595,01-11-2022
http://www.flipkart.com/ezyprnt-bc-golf-ball-size-4-diameter-4-26-cm/p/itmegfxztzzzf335?pid=BALEGFXZGSRGJKJY,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm","[""Sports & Fitness >> Other Sports >> Golf >> Golf Balls >> ezyPRNT Golf Balls >> ezyPRNT \""BC\"" Golf Ball -   Size: 4,  Diameter: 4...""]",BALEGFXZGSRGJKJY,1195,595,01-11-2022
http://www.flipkart.com/ezyprnt-ol-golf-ball-size-4-26-cm-diameter-cm/p/itmegfweqzjqbtgd?pid=BALEGFWE2Z7GTDMS,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm","[""Sports & Fitness >> Other Sports >> Golf >> Golf Balls >> ezyPRNT Golf Balls >> ezyPRNT \""OL\"" Golf Ball -   Size: 4.26 cm,  Diame...""]",BALEGFWE2Z7GTDMS,1195,595,01-11-2022
