product_url,product_name,product_category_tree,pid,retail_price,discounted_price,Date
http://www.flipkart.com/buildtrack-pir-wireless-motion-sensor-one-switch-control-security-system/p/itmehdp9wpszgqr5?pid=SSSEHDP9RFW7ZGNG,BuildTrack PIR Wireless Motion Sensor - One Switch Control Wireless Sensor Security System,"[""BuildTrack PIR Wireless Motion Sensor - One Swit...""]",SSSEHDP9RFW7ZGNG,6500,5220,15-04-2022
http://www.flipkart.com/skayvon-summersible-single-phase-pump-controller-wired-sensor-security-system/p/itmehfz2fwmpfyqe?pid=SSSEHFZ2TRZBAPF9,Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER Wired Sensor Security System,"[""Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...""]",SSSEHFZ2TRZBAPF9,9990,5210,15-04-2022
http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetwvvz3ts8e?pid=KTAEHETWXZYYG35G,Mens Wear,"[""Mens Wear""]",KTAEHETWXZYYG35G,1399,819,15-04-2022
http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9ksy4w3gft?pid=KTAEHE9KPZU5JK2P,Kids Clothing,"[""Kids Clothing""]",KTAEHE9KPZU5JK2P,899,669,15-04-2022
http://www.flipkart.com/rapter-bnc-047-bnc-wire-connector/p/itmehf8jjwr4frj5?pid=WJCEHF8JMMZWPYYG,Rapter BNC-047 BNC Wire Connector,"[""Tools & Hardware >> Tools >> Hardware & Electricals >> Hardware >> Wire Joints & Connectors >> Rapter BNC-047 BNC Wire Connector (Silver, Pack ...""]",WJCEHF8JMMZWPYYG,1299,1119,15-04-2022
http://www.flipkart.com/skayvon-submersibble-three-phase-pump-controller-wired-sensor-security-system/p/itmehfz3vjv7je33?pid=SSSEHFZ34KRWYGSH,Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER Wired Sensor Security System,"[""Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...""]",SSSEHFZ34KRWYGSH,8999,5210,15-04-2022
http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kyts27r2g?pid=KTAEHE9K8CQJMQCV,Kids Clothing,"[""Kids Clothing""]",KTAEHE9K8CQJMQCV,899,669,15-04-2022
http://www.flipkart.com/behringer-xenyx-502-analog-sound-mixer/p/itmeheyxb4j9pvva?pid=SNMEHEYXQCEW3JCQ,Behringer Xenyx 502 Analog Sound Mixer,"[""Behringer Xenyx 502 Analog Sound Mixer""]",SNMEHEYXQCEW3JCQ,10000,6820,15-04-2022
http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kqzkfqwr3?pid=KTAEHE9K92ADDUNC,Kids Clothing,"[""Kids Clothing""]",KTAEHE9K92ADDUNC,899,669,15-04-2022
http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kf2h9ca5e?pid=KTAEHE9KNNU7RP4Z,Kids Clothing,"[""Kids Clothing""]",KTAEHE9KNNU7RP4Z,899,669,15-04-2022
http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetw2nqxze4u?pid=KTAEHETWZZ5KEAT9,Mens Wear,"[""Mens Wear""]",KTAEHETWZZ5KEAT9,1399,819,15-04-2022
http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetvd9fneydv?pid=KTAEHETVCXXZRXGK,Mens Wear,"[""Mens Wear""]",KTAEHETVCXXZRXGK,1399,770,15-04-2022
http://www.flipkart.com/roadster-men-s-zipper-solid-cardigan/p/itmedfy7ueuk5mfs?pid=CGNEDFY77SGZTEQ2,Roadster Men's Zipper Solid Cardigan,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Cardigans >> Roadster Cardigans >> Roadster Men's Zipper Solid Cardigan""]",CGNEDFY77SGZTEQ2,1399,919,15-04-2022
http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9hkegqrudx?pid=KTAEHE9H9MVK42JA,Kids Clothing,"[""Kids Clothing""]",KTAEHE9H9MVK42JA,999,719,15-04-2022
http://www.flipkart.com/noor-embroidered-women-s-straight-kurta/p/itmehfqgnb2qb7cr?pid=KTAEHFQGFGMGGMUZ,Noor Embroidered Women's Straight Kurta,"[""Noor Embroidered Women's Straight Kurta""]",KTAEHFQGFGMGGMUZ,1649,1069,15-04-2022
http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetwyb7q4kjz?pid=KTAEHETW3ZCMFMJR,Mens Wear,"[""Mens Wear""]",KTAEHETW3ZCMFMJR,1399,819,15-04-2022
http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kutfys8sz?pid=KTAEHE9KFWXNYHFD,Kids Clothing,"[""Kids Clothing""]",KTAEHE9KFWXNYHFD,899,669,15-04-2022
http://www.flipkart.com/libas-printed-women-s-a-line-kurta/p/itmegfprfch9qntx?pid=KTAEGFPRCCS46ZMA,Libas Printed Women's A-line Kurta,"[""Libas Printed Women's A-line Kurta""]",KTAEGFPRCCS46ZMA,899,669,15-04-2022
http://www.flipkart.com/libas-printed-women-s-anarkali-kurta/p/itmeg2eqhrtjm6g3?pid=KTAEG2EQ6GSJE8AG,Libas Printed Women's Anarkali Kurta,"[""Libas Printed Women's Anarkali Kurta""]",KTAEG2EQ6GSJE8AG,1849,1144,15-04-2022
http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetwn5s6fgzs?pid=KTAEHETWRNSWM4EF,Mens Wear,"[""Mens Wear""]",KTAEHETWRNSWM4EF,999,719,15-04-2022
http://www.flipkart.com/hrs-ultimate-boy-chest-pads/p/itmehzfg2tjxadjw?pid=PADEHZFHMTEUP8YG,HRS ULTIMATE BOY Chest Pads,"[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Pads >> HRS Cricket Pads >> HRS ULTIMATE BOY Chest Pads (WHITE, RIGHT-HANDED)""]",PADEHZFHMTEUP8YG,440,400,15-04-2022
http://www.flipkart.com/vermello-men-casual-brown-genuine-leather-belt/p/itmeg6kudk9mhguj?pid=BELEG6KUK6ZBFTZJ,Vermello Men Casual Brown Genuine Leather Belt,"[""Bags, Wallets & Belts >> Belts >> Vermello Belts >> Vermello Men Casual Brown Genuine Leather Belt (...""]",BELEG6KUK6ZBFTZJ,1495,1015,15-04-2022
http://www.flipkart.com/hrs-club-boy-thigh-pads/p/itmehzfj9zzhgckv?pid=PADEHZFJGQNSEVKC,HRS CLUB BOY Thigh Pads,"[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Pads >> HRS Cricket Pads >> HRS CLUB BOY Thigh Pads (WHITE, RIGHT-HANDED)""]",PADEHZFJGQNSEVKC,280,200,15-04-2022
http://www.flipkart.com/ligans-ny-men-formal-black-genuine-leather-belt/p/itmeg68tjkg9zgzf?pid=BELEG68SBMZFFN5Z,Ligans NY Men Formal Black Genuine Leather Belt,"[""Bags, Wallets & Belts >> Belts >> Ligans NY Belts >> Ligans NY Men Formal Black Genuine Leather Belt ...""]",BELEG68SBMZFFN5Z,795,700,15-04-2022
http://www.flipkart.com/elegance-polyester-multicolor-abstract-eyelet-door-curtain/p/itmeg7bkzdgthcts?pid=CRNEG7BKMFFYHQ8Z,Elegance Polyester Multicolor Abstract Eyelet Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Elegance Polyester Multicolor Abstract Eyelet Do...""]",CRNEG7BKMFFYHQ8Z,1899,1119,15-04-2022
http://www.flipkart.com/liza-women-wedges/p/itmeg6ef6zvwuxyy?pid=SNDEG6EFWGBCURUT,Liza Women Wedges,"[""Footwear >> Women's Footwear >> Wedges >> Liza Women Wedges""]",SNDEG6EFWGBCURUT,1990,1613,15-04-2022
http://www.flipkart.com/hrs-ultimate-boy-elbow-pads/p/itmehzfhdahbman2?pid=PADEHZFHGHFQJAXV,HRS ULTIMATE BOY Elbow Pads,"[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Pads >> HRS Cricket Pads >> HRS ULTIMATE BOY Elbow Pads (WHITE, RIGHT-HANDED)""]",PADEHZFHGHFQJAXV,250,200,15-04-2022
http://www.flipkart.com/sathiyas-cotton-bath-towel/p/itmegfzhxbyucwgn?pid=BTWEGFZHGBXPHZUH,Sathiyas Cotton Bath Towel,"[""Baby Care >> Baby Bath & Skin >> Baby Bath Towels >> Sathiyas Baby Bath Towels >> Sathiyas Cotton Bath Towel (3 Bath Towel, Red, Y...""]",BTWEGFZHGBXPHZUH,600,550,15-04-2022
